sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,sample_mean,n_replicates,n_contributing_experiments,pooled_SD,pooled_RSD_percent,between_experiment_SD,between_experiment_RSD_percent,replicate_group_id
123,26,spent oak chips,xrf,pr,rigging,oven dry + knife mill (2mm),,ppm,99.5,2,1,3.5355339059327378,3.553300407972601,,,1306
123,26,spent oak chips,xrf,si,rigging,oven dry + knife mill (2mm),,ppm,1063.3333333333333,3,1,32.145502536643185,3.0230880128504567,,,1307
123,26,spent oak chips,xrf,al,rigging,oven dry + knife mill (2mm),,ppm,793.5,2,1,123.74368670764582,15.59466751199065,,,1308
117,23,grape pomace,xrf,ba,rigging,oven dry + knife mill (2mm),,ppm,29.0,2,1,5.656854249492381,19.50639396376683,,,1309
123,26,spent oak chips,xrf,rb,rigging,oven dry + knife mill (2mm),,ppm,7.666666666666667,3,1,0.5773502691896258,7.530655685082076,,,1310
117,23,grape pomace,xrf,cu,rigging,oven dry + knife mill (2mm),,ppm,18.333333333333332,3,1,0.5773502691896258,3.1491832864888685,,,1311
123,26,spent oak chips,xrf,fe,rigging,oven dry + knife mill (2mm),,ppm,275.6666666666667,3,1,18.77054430040145,6.809145453591819,,,1312
117,23,grape pomace,xrf,sr,rigging,oven dry + knife mill (2mm),,ppm,45.666666666666664,3,1,0.5773502691896258,1.2642706624590347,,,1313
117,23,grape pomace,xrf,mg,rigging,oven dry + knife mill (2mm),,ppm,4510.0,1,1,,,,,1314
117,23,grape pomace,xrf,la,rigging,oven dry + knife mill (2mm),,ppm,45.0,1,1,,,,,1315
123,26,spent oak chips,xrf,p,rigging,oven dry + knife mill (2mm),,ppm,257.6666666666667,3,1,4.509249752822894,1.750032245597501,,,1316
123,26,spent oak chips,xrf,mo,rigging,oven dry + knife mill (2mm),,ppm,6.0,1,1,,,,,1317
147,31,almond shells,xrf,th,humorous,knife mill (2mm),,ppm,41.0,3,1,1.0,2.4390243902439024,,,1318
147,31,almond shells,xrf,p,humorous,knife mill (2mm),,ppm,765.6666666666666,3,1,20.816659994661325,2.7187627333036124,,,1319
147,31,almond shells,xrf,k,humorous,knife mill (2mm),,ppm,21766.666666666668,3,1,57.735026918962575,0.26524514664148197,,,1320
147,31,almond shells,xrf,mg,humorous,knife mill (2mm),,ppm,3760.0,1,1,,,,,1321
147,31,almond shells,xrf,mn,humorous,knife mill (2mm),,ppm,34.333333333333336,3,1,6.110100926607787,17.796410465847924,,,1322
147,31,almond shells,xrf,cu,humorous,knife mill (2mm),,ppm,9.333333333333334,3,1,1.5275252316519468,16.366341767699428,,,1323
147,31,almond shells,xrf,ba,humorous,knife mill (2mm),,ppm,28.5,2,1,7.7781745930520225,27.291840677375518,,,1324
147,31,almond shells,xrf,mo,humorous,knife mill (2mm),,ppm,5.0,3,1,0.0,0.0,,,1325
147,31,almond shells,xrf,la,humorous,knife mill (2mm),,ppm,43.0,3,1,3.4641016151377544,8.05605026776222,,,1326
147,31,almond shells,xrf,zn,humorous,knife mill (2mm),,ppm,10.0,3,1,1.0,10.0,,,1327
147,31,almond shells,xrf,s,humorous,knife mill (2mm),,ppm,330.6666666666667,3,1,9.29157324317757,2.8099515856383777,,,1328
147,31,almond shells,xrf,pr,humorous,knife mill (2mm),,ppm,93.33333333333333,3,1,19.655363983740756,21.05931855400795,,,1329
147,31,almond shells,xrf,ca,humorous,knife mill (2mm),,ppm,2970.0,3,1,20.0,0.6734006734006733,,,1330
147,31,almond shells,xrf,u,humorous,knife mill (2mm),,ppm,11.666666666666666,3,1,0.5773502691896257,4.948716593053935,,,1331
147,31,almond shells,xrf,si,humorous,knife mill (2mm),,ppm,1726.6666666666667,3,1,60.27713773341708,3.4909539227847732,,,1332
147,31,almond shells,xrf,ti,humorous,knife mill (2mm),,ppm,160.5,2,1,2.1213203435596424,1.321694918105696,,,1333
147,31,almond shells,xrf,fe,humorous,knife mill (2mm),,ppm,159.66666666666666,3,1,12.220201853215572,7.653571098047332,,,1334
147,31,almond shells,xrf,sr,humorous,knife mill (2mm),,ppm,16.666666666666668,3,1,0.5773502691896258,3.4641016151377544,,,1335
147,31,almond shells,xrf,rb,humorous,knife mill (2mm),,ppm,21.666666666666668,3,1,0.5773502691896258,2.6646935501059654,,,1336
147,31,almond shells,xrf,co,humorous,knife mill (2mm),,ppm,9.0,1,1,,,,,1337
147,31,almond shells,xrf,ce,humorous,knife mill (2mm),,ppm,50.0,1,1,,,,,1338
84,30,peach pomace,xrf,mo,rushes,oven dry + knife mill (2mm),,ppm,5.333333333333333,3,1,0.5773502691896258,10.825317547305485,,,1339
84,30,peach pomace,xrf,rb,rushes,oven dry + knife mill (2mm),,ppm,40.333333333333336,3,1,0.5773502691896258,1.4314469484040309,,,1340
84,30,peach pomace,xrf,k,rushes,oven dry + knife mill (2mm),,ppm,48900.0,3,1,1819.3405398660252,3.720532801362015,,,1341
84,30,peach pomace,xrf,u,rushes,oven dry + knife mill (2mm),,ppm,11.666666666666666,3,1,0.5773502691896257,4.948716593053935,,,1342
84,30,peach pomace,xrf,cu,rushes,oven dry + knife mill (2mm),,ppm,21.666666666666668,3,1,1.1547005383792515,5.32938710021193,,,1343
84,30,peach pomace,xrf,s,rushes,oven dry + knife mill (2mm),,ppm,1800.0,3,1,121.2435565298214,6.735753140545634,,,1344
84,30,peach pomace,xrf,th,rushes,oven dry + knife mill (2mm),,ppm,39.333333333333336,3,1,4.509249752822894,11.464194286837866,,,1345
84,30,peach pomace,xrf,pr,rushes,oven dry + knife mill (2mm),,ppm,106.0,1,1,,,,,1346
84,30,peach pomace,xrf,ca,rushes,oven dry + knife mill (2mm),,ppm,3376.6666666666665,3,1,23.09401076758503,0.6839292428702378,,,1347
84,30,peach pomace,xrf,al,rushes,oven dry + knife mill (2mm),,ppm,2003.3333333333333,3,1,577.0904030854554,28.80650930543038,,,1348
84,30,peach pomace,xrf,ba,rushes,oven dry + knife mill (2mm),,ppm,29.5,2,1,2.1213203435596424,7.190916418846245,,,1349
84,30,peach pomace,xrf,fe,rushes,oven dry + knife mill (2mm),,ppm,301.0,3,1,4.58257569495584,1.5224503969952956,,,1350
84,30,peach pomace,xrf,zn,rushes,oven dry + knife mill (2mm),,ppm,41.0,3,1,2.6457513110645907,6.453051978206319,,,1351
84,30,peach pomace,xrf,si,rushes,oven dry + knife mill (2mm),,ppm,1643.3333333333333,3,1,83.86497083606083,5.103345081301876,,,1352
84,30,peach pomace,xrf,sr,rushes,oven dry + knife mill (2mm),,ppm,19.666666666666668,3,1,0.5773502691896258,2.9356793348625043,,,1353
84,30,peach pomace,xrf,p,rushes,oven dry + knife mill (2mm),,ppm,4956.666666666667,3,1,133.16656236958787,2.6866152461920882,,,1354
84,30,peach pomace,xrf,mn,rushes,oven dry + knife mill (2mm),,ppm,70.66666666666667,3,1,3.7859388972001824,5.357460703585164,,,1355
84,30,peach pomace,xrf,mg,rushes,oven dry + knife mill (2mm),,ppm,5010.0,2,1,1781.9090885900998,35.5670476764491,,,1356
84,30,peach pomace,xrf,nd,rushes,oven dry + knife mill (2mm),,ppm,104.0,1,1,,,,,1357
84,30,peach pomace,xrf,pb,rushes,oven dry + knife mill (2mm),,ppm,4.0,1,1,,,,,1358
84,30,peach pomace,xrf,la,rushes,oven dry + knife mill (2mm),,ppm,43.0,1,1,,,,,1359
150,35,almond branches,xrf,ba,capstan,knife mill (2mm),,ppm,33.666666666666664,3,1,8.144527815247077,24.19166677796162,,,1360
150,35,almond branches,xrf,p,capstan,knife mill (2mm),,ppm,473.3333333333333,3,1,23.713568549109883,5.009908848403496,,,1361
150,35,almond branches,xrf,s,capstan,knife mill (2mm),,ppm,637.3333333333334,3,1,15.30795000427338,2.4018750006705094,,,1362
150,35,almond branches,xrf,al,capstan,knife mill (2mm),,ppm,2046.6666666666667,3,1,110.60440015358039,5.404123786005556,,,1363
150,35,almond branches,xrf,fe,capstan,knife mill (2mm),,ppm,335.3333333333333,3,1,7.505553499465135,2.2382366300591854,,,1364
150,35,almond branches,xrf,k,capstan,knife mill (2mm),,ppm,3490.0,3,1,217.94494717703367,6.244840893324747,,,1365
150,35,almond branches,xrf,sr,capstan,knife mill (2mm),,ppm,83.66666666666667,3,1,1.1547005383792517,1.3801201653935278,,,1366
150,35,almond branches,xrf,th,capstan,knife mill (2mm),,ppm,48.0,3,1,2.6457513110645907,5.51198189805123,,,1367
150,35,almond branches,xrf,ce,capstan,knife mill (2mm),,ppm,46.0,2,1,5.656854249492381,12.297509238026914,,,1368
150,35,almond branches,xrf,co,capstan,knife mill (2mm),,ppm,12.0,1,1,,,,,1369
150,35,almond branches,xrf,u,capstan,knife mill (2mm),,ppm,18.333333333333332,3,1,0.5773502691896258,3.1491832864888685,,,1370
150,35,almond branches,xrf,la,capstan,knife mill (2mm),,ppm,37.0,1,1,,,,,1371
150,35,almond branches,xrf,zn,capstan,knife mill (2mm),,ppm,1130.0,3,1,20.0,1.7699115044247788,,,1372
150,35,almond branches,xrf,ca,capstan,knife mill (2mm),,ppm,9816.666666666666,3,1,60.27713773341708,0.6140285677427886,,,1373
150,35,almond branches,xrf,mn,capstan,knife mill (2mm),,ppm,86.66666666666667,3,1,13.428824718989123,15.494797752679757,,,1374
150,35,almond branches,xrf,si,capstan,knife mill (2mm),,ppm,4190.0,3,1,26.457513110645905,0.6314442269843891,,,1375
150,35,almond branches,xrf,pr,capstan,knife mill (2mm),,ppm,107.0,1,1,,,,,1376
150,35,almond branches,xrf,pb,capstan,knife mill (2mm),,ppm,3.0,1,1,,,,,1377
150,35,almond branches,xrf,ti,capstan,knife mill (2mm),,ppm,159.0,1,1,,,,,1378
150,35,almond branches,xrf,cu,capstan,knife mill (2mm),,ppm,48.666666666666664,3,1,1.5275252316519465,3.1387504759971505,,,1379
107,23,grape pomace,xrf,sr,boatswain,oven dry + knife mill (2mm),,ppm,15.333333333333334,3,1,1.5275252316519468,9.962121075990957,,,1380
107,23,grape pomace,xrf,ba,boatswain,oven dry + knife mill (2mm),,ppm,25.333333333333332,3,1,2.081665999466133,8.21710262947158,,,1381
107,23,grape pomace,xrf,ca,boatswain,oven dry + knife mill (2mm),,ppm,4270.0,3,1,60.8276253029822,1.4245345504211289,,,1382
107,23,grape pomace,xrf,zn,boatswain,oven dry + knife mill (2mm),,ppm,19.333333333333332,3,1,0.5773502691896258,2.98629449580841,,,1383
107,23,grape pomace,xrf,p,boatswain,oven dry + knife mill (2mm),,ppm,2446.6666666666665,3,1,55.075705472861024,2.251050632405764,,,1384
107,23,grape pomace,xrf,ti,boatswain,oven dry + knife mill (2mm),,ppm,191.0,2,1,28.284271247461902,14.808518977728744,,,1385
107,23,grape pomace,xrf,s,boatswain,oven dry + knife mill (2mm),,ppm,2030.0,3,1,108.16653826391968,5.328400899700476,,,1386
107,23,grape pomace,xrf,rb,boatswain,oven dry + knife mill (2mm),,ppm,10.0,3,1,0.0,0.0,,,1387
107,23,grape pomace,xrf,si,boatswain,oven dry + knife mill (2mm),,ppm,1310.0,3,1,52.91502622129181,4.0393149787245655,,,1388
107,23,grape pomace,xrf,u,boatswain,oven dry + knife mill (2mm),,ppm,13.333333333333334,3,1,0.5773502691896257,4.330127018922193,,,1389
107,23,grape pomace,xrf,fe,boatswain,oven dry + knife mill (2mm),,ppm,288.6666666666667,3,1,17.473789896108208,6.053275945534021,,,1390
107,23,grape pomace,xrf,k,boatswain,oven dry + knife mill (2mm),,ppm,11466.666666666666,3,1,321.45502536643187,2.8033868491258596,,,1391
107,23,grape pomace,xrf,th,boatswain,oven dry + knife mill (2mm),,ppm,45.666666666666664,3,1,2.309401076758503,5.057082649836138,,,1392
107,23,grape pomace,xrf,mn,boatswain,oven dry + knife mill (2mm),,ppm,34.0,3,1,1.7320508075688772,5.094267081084933,,,1393
107,23,grape pomace,xrf,cu,boatswain,oven dry + knife mill (2mm),,ppm,16.333333333333332,3,1,1.5275252316519465,9.352195295828244,,,1394
107,23,grape pomace,xrf,mg,boatswain,oven dry + knife mill (2mm),,ppm,4530.0,1,1,,,,,1395
107,23,grape pomace,xrf,mo,boatswain,oven dry + knife mill (2mm),,ppm,4.5,2,1,2.1213203435596424,47.14045207910316,,,1396
107,23,grape pomace,xrf,pr,boatswain,oven dry + knife mill (2mm),,ppm,112.0,1,1,,,,,1397
146,25,almond hulls,xrf,pr,humorous,knife mill (2mm),,ppm,139.5,2,1,47.37615433949868,33.961400960214114,,,1398
43,15,almond shells and hulls mix,xrf,sn,tiny,as is,,ppm,0.0,1,1,,,,,1399
43,15,almond shells and hulls mix,xrf,sb,tiny,as is,,ppm,0.0,1,1,,,,,1400
146,25,almond hulls,xrf,rb,humorous,knife mill (2mm),,ppm,16.0,3,1,0.0,0.0,,,1401
146,25,almond hulls,xrf,cu,humorous,knife mill (2mm),,ppm,10.0,3,1,1.7320508075688772,17.320508075688775,,,1402
146,25,almond hulls,xrf,k,humorous,knife mill (2mm),,ppm,37400.0,3,1,200.0,0.53475935828877,,,1403
43,15,almond shells and hulls mix,xrf,w,tiny,as is,,ppm,0.0,1,1,,,,,1404
146,25,almond hulls,xrf,mn,humorous,knife mill (2mm),,ppm,42.333333333333336,3,1,4.041451884327381,9.546736734631606,,,1405
43,15,almond shells and hulls mix,xrf,nb,tiny,as is,,ppm,0.0,1,1,,,,,1406
146,25,almond hulls,xrf,ti,humorous,knife mill (2mm),,ppm,211.5,2,1,10.606601717798213,5.014941710542891,,,1407
43,15,almond shells and hulls mix,xrf,mg,tiny,as is,,ppm,0.0,1,1,,,,,1408
146,25,almond hulls,xrf,la,humorous,knife mill (2mm),,ppm,54.5,2,1,6.363961030678928,11.676992716842069,,,1409
146,25,almond hulls,xrf,th,humorous,knife mill (2mm),,ppm,34.0,3,1,2.0,5.88235294117647,,,1410
43,15,almond shells and hulls mix,xrf,zn,tiny,as is,,ppm,21.0,1,1,,,,,1411
43,15,almond shells and hulls mix,xrf,hg,tiny,as is,,ppm,0.0,1,1,,,,,1412
146,25,almond hulls,xrf,p,humorous,knife mill (2mm),,ppm,1276.6666666666667,3,1,20.81665999466133,1.6305477802606785,,,1413
43,15,almond shells and hulls mix,xrf,k,tiny,as is,,ppm,17600.0,1,1,,,,,1414
146,25,almond hulls,xrf,s,humorous,knife mill (2mm),,ppm,327.0,3,1,10.535653752852738,3.2219124626460975,,,1415
43,15,almond shells and hulls mix,xrf,mo,tiny,as is,,ppm,13.0,1,1,,,,,1416
146,25,almond hulls,xrf,sr,humorous,knife mill (2mm),,ppm,21.333333333333332,3,1,1.1547005383792515,5.412658773652741,,,1417
43,15,almond shells and hulls mix,xrf,fe,tiny,as is,,ppm,255.0,1,1,,,,,1418
146,25,almond hulls,xrf,zn,humorous,knife mill (2mm),,ppm,15.666666666666666,3,1,0.5773502691896257,3.6852144841891006,,,1419
146,25,almond hulls,xrf,u,humorous,knife mill (2mm),,ppm,10.333333333333334,3,1,0.5773502691896257,5.587260669577023,,,1420
43,15,almond shells and hulls mix,xrf,cr,tiny,as is,,ppm,0.0,1,1,,,,,1421
43,15,almond shells and hulls mix,xrf,th,tiny,as is,,ppm,97.0,1,1,,,,,1422
43,15,almond shells and hulls mix,xrf,u,tiny,as is,,ppm,18.0,1,1,,,,,1423
146,25,almond hulls,xrf,ca,humorous,knife mill (2mm),,ppm,3030.0,3,1,105.35653752852738,3.477113449786382,,,1424
43,15,almond shells and hulls mix,xrf,ni,tiny,as is,,ppm,0.0,1,1,,,,,1425
146,25,almond hulls,xrf,ba,humorous,knife mill (2mm),,ppm,27.0,1,1,,,,,1426
146,25,almond hulls,xrf,co,humorous,knife mill (2mm),,ppm,10.0,1,1,,,,,1427
43,15,almond shells and hulls mix,xrf,pb,tiny,as is,,ppm,0.0,1,1,,,,,1428
43,15,almond shells and hulls mix,xrf,ti,tiny,as is,,ppm,0.0,1,1,,,,,1429
43,15,almond shells and hulls mix,xrf,se,tiny,as is,,ppm,0.0,1,1,,,,,1430
43,15,almond shells and hulls mix,xrf,as,tiny,as is,,ppm,0.0,1,1,,,,,1431
43,15,almond shells and hulls mix,xrf,y,tiny,as is,,ppm,0.0,1,1,,,,,1432
146,25,almond hulls,xrf,nd,humorous,knife mill (2mm),,ppm,156.0,1,1,,,,,1433
43,15,almond shells and hulls mix,xrf,v,tiny,as is,,ppm,0.0,1,1,,,,,1434
43,15,almond shells and hulls mix,xrf,ba,tiny,as is,,ppm,0.0,1,1,,,,,1435
43,15,almond shells and hulls mix,xrf,p,tiny,as is,,ppm,297.0,1,1,,,,,1436
43,15,almond shells and hulls mix,xrf,s,tiny,as is,,ppm,0.0,1,1,,,,,1437
43,15,almond shells and hulls mix,xrf,mn,tiny,as is,,ppm,58.0,1,1,,,,,1438
43,15,almond shells and hulls mix,xrf,cd,tiny,as is,,ppm,0.0,1,1,,,,,1439
43,15,almond shells and hulls mix,xrf,pr,tiny,as is,,ppm,0.0,1,1,,,,,1440
43,15,almond shells and hulls mix,xrf,zr,tiny,as is,,ppm,0.0,1,1,,,,,1441
43,15,almond shells and hulls mix,xrf,ag,tiny,as is,,ppm,0.0,1,1,,,,,1442
43,15,almond shells and hulls mix,xrf,al,tiny,as is,,ppm,0.0,1,1,,,,,1443
43,15,almond shells and hulls mix,xrf,cu,tiny,as is,,ppm,20.0,1,1,,,,,1444
146,25,almond hulls,xrf,si,humorous,knife mill (2mm),,ppm,2936.6666666666665,3,1,185.8314648635514,6.327972696829219,,,1445
146,25,almond hulls,xrf,ce,humorous,knife mill (2mm),,ppm,90.0,1,1,,,,,1446
43,15,almond shells and hulls mix,xrf,la,tiny,as is,,ppm,0.0,1,1,,,,,1447
43,15,almond shells and hulls mix,xrf,sr,tiny,as is,,ppm,21.0,1,1,,,,,1448
43,15,almond shells and hulls mix,xrf,ca,tiny,as is,,ppm,4980.0,1,1,,,,,1449
43,15,almond shells and hulls mix,xrf,nd,tiny,as is,,ppm,68.0,1,1,,,,,1450
43,15,almond shells and hulls mix,xrf,co,tiny,as is,,ppm,0.0,1,1,,,,,1451
146,25,almond hulls,xrf,fe,humorous,knife mill (2mm),,ppm,282.6666666666667,3,1,12.858201014657272,4.548891868392903,,,1452
43,15,almond shells and hulls mix,xrf,ce,tiny,as is,,ppm,0.0,1,1,,,,,1453
43,15,almond shells and hulls mix,xrf,si,tiny,as is,,ppm,2220.0,1,1,,,,,1454
43,15,almond shells and hulls mix,xrf,rb,tiny,as is,,ppm,10.0,1,1,,,,,1455
43,15,almond shells and hulls mix,xrf,bi,tiny,as is,,ppm,0.0,1,1,,,,,1456
135,34,grape stem,xrf,zn,rigging,oven dry + knife mill (2mm),,ppm,25.0,3,1,0.0,0.0,,,1457
135,34,grape stem,xrf,ba,rigging,oven dry + knife mill (2mm),,ppm,38.666666666666664,3,1,8.32666399786453,21.5344758565462,,,1458
135,34,grape stem,xrf,rb,rigging,oven dry + knife mill (2mm),,ppm,33.666666666666664,3,1,0.5773502691896258,1.7149017896721561,,,1459
135,34,grape stem,xrf,u,rigging,oven dry + knife mill (2mm),,ppm,11.666666666666666,3,1,1.5275252316519468,13.093073414159544,,,1460
135,34,grape stem,xrf,mg,rigging,oven dry + knife mill (2mm),,ppm,5170.0,3,1,898.6656775464388,17.382314846159357,,,1461
135,34,grape stem,xrf,s,rigging,oven dry + knife mill (2mm),,ppm,965.3333333333334,3,1,22.030282189144405,2.282142491969379,,,1462
135,34,grape stem,xrf,th,rigging,oven dry + knife mill (2mm),,ppm,32.666666666666664,3,1,2.8867513459481287,8.836993916167742,,,1463
135,34,grape stem,xrf,cu,rigging,oven dry + knife mill (2mm),,ppm,22.0,3,1,1.7320508075688772,7.872958216222169,,,1464
135,34,grape stem,xrf,fe,rigging,oven dry + knife mill (2mm),,ppm,76.66666666666667,3,1,4.041451884327381,5.271458979557453,,,1465
135,34,grape stem,xrf,si,rigging,oven dry + knife mill (2mm),,ppm,1323.3333333333333,3,1,109.6965511460289,8.289411925392612,,,1466
135,34,grape stem,xrf,k,rigging,oven dry + knife mill (2mm),,ppm,19266.666666666668,3,1,665.8328118479393,3.455879646269581,,,1467
135,34,grape stem,xrf,p,rigging,oven dry + knife mill (2mm),,ppm,1380.0,3,1,10.0,0.7246376811594203,,,1468
135,34,grape stem,xrf,ca,rigging,oven dry + knife mill (2mm),,ppm,8053.333333333333,3,1,245.4248017893329,3.0474933997019815,,,1469
135,34,grape stem,xrf,co,rigging,oven dry + knife mill (2mm),,ppm,9.0,2,1,0.0,0.0,,,1470
135,34,grape stem,xrf,mn,rigging,oven dry + knife mill (2mm),,ppm,116.66666666666667,3,1,10.115993936995679,8.670851945996295,,,1471
135,34,grape stem,xrf,sr,rigging,oven dry + knife mill (2mm),,ppm,67.33333333333333,3,1,1.5275252316519468,2.2686018291860597,,,1472
135,34,grape stem,xrf,nd,rigging,oven dry + knife mill (2mm),,ppm,104.0,1,1,,,,,1473
135,34,grape stem,xrf,ce,rigging,oven dry + knife mill (2mm),,ppm,51.0,2,1,1.4142135623730951,2.77296776935901,,,1474
135,34,grape stem,xrf,pr,rigging,oven dry + knife mill (2mm),,ppm,76.0,1,1,,,,,1475
85,36,peach screening waste,xrf,u,rushes,oven dry + knife mill (2mm),,ppm,16.0,3,1,2.6457513110645907,16.535945694153693,,,1476
85,36,peach screening waste,xrf,th,rushes,oven dry + knife mill (2mm),,ppm,54.666666666666664,3,1,0.5773502691896258,1.0561285412005352,,,1477
85,36,peach screening waste,xrf,si,rushes,oven dry + knife mill (2mm),,ppm,2023.3333333333333,3,1,66.58328118479393,3.29077172247746,,,1478
85,36,peach screening waste,xrf,ti,rushes,oven dry + knife mill (2mm),,ppm,231.0,1,1,,,,,1479
85,36,peach screening waste,xrf,sr,rushes,oven dry + knife mill (2mm),,ppm,40.0,3,1,1.0,2.5,,,1480
85,36,peach screening waste,xrf,p,rushes,oven dry + knife mill (2mm),,ppm,4046.6666666666665,3,1,250.06665778014735,6.179571444319952,,,1481
85,36,peach screening waste,xrf,ca,rushes,oven dry + knife mill (2mm),,ppm,5310.0,3,1,65.57438524302,1.234922509284746,,,1482
85,36,peach screening waste,xrf,mo,rushes,oven dry + knife mill (2mm),,ppm,6.666666666666667,3,1,1.5275252316519465,22.9128784747792,,,1483
85,36,peach screening waste,xrf,fe,rushes,oven dry + knife mill (2mm),,ppm,2790.0,3,1,17.320508075688775,0.6208067410641138,,,1484
85,36,peach screening waste,xrf,rb,rushes,oven dry + knife mill (2mm),,ppm,11.666666666666666,3,1,0.5773502691896257,4.948716593053935,,,1485
85,36,peach screening waste,xrf,ba,rushes,oven dry + knife mill (2mm),,ppm,32.666666666666664,3,1,4.163331998932266,12.744893874282448,,,1486
85,36,peach screening waste,xrf,zr,rushes,oven dry + knife mill (2mm),,ppm,4.0,1,1,,,,,1487
85,36,peach screening waste,xrf,cu,rushes,oven dry + knife mill (2mm),,ppm,45.333333333333336,3,1,4.041451884327381,8.914967391898633,,,1488
85,36,peach screening waste,xrf,pb,rushes,oven dry + knife mill (2mm),,ppm,5.0,3,1,1.0,20.0,,,1489
85,36,peach screening waste,xrf,k,rushes,oven dry + knife mill (2mm),,ppm,61766.666666666664,3,1,850.4900548115382,1.3769401858794468,,,1490
85,36,peach screening waste,xrf,al,rushes,oven dry + knife mill (2mm),,ppm,3150.0,3,1,60.8276253029822,1.9310357239041966,,,1491
85,36,peach screening waste,xrf,mn,rushes,oven dry + knife mill (2mm),,ppm,83.0,3,1,14.422205101855956,17.37615072512766,,,1492
85,36,peach screening waste,xrf,ce,rushes,oven dry + knife mill (2mm),,ppm,46.0,1,1,,,,,1493
85,36,peach screening waste,xrf,la,rushes,oven dry + knife mill (2mm),,ppm,36.0,2,1,2.8284271247461903,7.856742013183863,,,1494
85,36,peach screening waste,xrf,s,rushes,oven dry + knife mill (2mm),,ppm,2313.3333333333335,3,1,94.51631252505216,4.085719561601678,,,1495
85,36,peach screening waste,xrf,zn,rushes,oven dry + knife mill (2mm),,ppm,63.666666666666664,3,1,1.5275252316519465,2.3992542905527956,,,1496
158,10,cotton stem mix,xrf,al,schooner,knife mill (2mm),,ppm,2043.3333333333333,3,1,145.7166199626293,7.131319084631124,,,1497
158,10,cotton stem mix,xrf,s,schooner,knife mill (2mm),,ppm,5290.0,3,1,537.3081052803875,10.157053029875,,,1498
158,10,cotton stem mix,xrf,p,schooner,knife mill (2mm),,ppm,2200.0,3,1,26.457513110645905,1.2026142323020865,,,1499
158,10,cotton stem mix,xrf,ti,schooner,knife mill (2mm),,ppm,236.0,1,1,,,,,1500
158,10,cotton stem mix,xrf,rb,schooner,knife mill (2mm),,ppm,15.666666666666666,3,1,0.5773502691896257,3.6852144841891006,,,1501
158,10,cotton stem mix,xrf,sr,schooner,knife mill (2mm),,ppm,101.0,3,1,1.0,0.9900990099009901,,,1502
158,10,cotton stem mix,xrf,zn,schooner,knife mill (2mm),,ppm,23.666666666666668,3,1,2.081665999466133,8.795771828730139,,,1503
158,10,cotton stem mix,xrf,mn,schooner,knife mill (2mm),,ppm,61.666666666666664,3,1,3.5118845842842465,5.694947974514995,,,1504
158,10,cotton stem mix,xrf,mg,schooner,knife mill (2mm),,ppm,7956.666666666667,3,1,1306.3817716629903,16.418706807662215,,,1505
158,10,cotton stem mix,xrf,ce,schooner,knife mill (2mm),,ppm,51.0,3,1,1.7320508075688772,3.396178054056622,,,1506
158,10,cotton stem mix,xrf,si,schooner,knife mill (2mm),,ppm,6776.666666666667,3,1,760.0219295081777,11.215276874198391,,,1507
158,10,cotton stem mix,xrf,th,schooner,knife mill (2mm),,ppm,61.333333333333336,3,1,2.0816659994661326,3.3940206513034767,,,1508
158,10,cotton stem mix,xrf,u,schooner,knife mill (2mm),,ppm,19.666666666666668,3,1,2.5166114784235836,12.796329551306357,,,1509
158,10,cotton stem mix,xrf,ba,schooner,knife mill (2mm),,ppm,23.333333333333332,3,1,3.0550504633038935,13.093073414159544,,,1510
158,10,cotton stem mix,xrf,pb,schooner,knife mill (2mm),,ppm,4.0,1,1,,,,,1511
158,10,cotton stem mix,xrf,cu,schooner,knife mill (2mm),,ppm,17.333333333333332,3,1,2.3094010767585034,13.323467750529828,,,1512
158,10,cotton stem mix,xrf,ca,schooner,knife mill (2mm),,ppm,23166.666666666668,3,1,1792.5772879665003,7.737743689064029,,,1513
158,10,cotton stem mix,xrf,fe,schooner,knife mill (2mm),,ppm,865.0,3,1,4.358898943540674,0.5039189530104826,,,1514
158,10,cotton stem mix,xrf,k,schooner,knife mill (2mm),,ppm,34633.333333333336,3,1,757.1877794400365,2.186297726968344,,,1515
158,10,cotton stem mix,xrf,mo,schooner,knife mill (2mm),,ppm,7.0,1,1,,,,,1516
158,10,cotton stem mix,xrf,pr,schooner,knife mill (2mm),,ppm,66.0,1,1,,,,,1517
158,10,cotton stem mix,xrf,nd,schooner,knife mill (2mm),,ppm,94.0,1,1,,,,,1518
158,10,cotton stem mix,xrf,la,schooner,knife mill (2mm),,ppm,39.0,1,1,,,,,1519
151,8,rice hulls,xrf,u,sextant,knife mill (2mm),,ppm,13.0,3,1,1.0,7.6923076923076925,,,1520
151,8,rice hulls,xrf,s,sextant,knife mill (2mm),,ppm,711.6666666666666,3,1,56.58032638058332,7.950397149496485,,,1521
151,8,rice hulls,xrf,sr,sextant,knife mill (2mm),,ppm,3.6666666666666665,3,1,1.1547005383792515,31.49183286488868,,,1522
151,8,rice hulls,xrf,ti,sextant,knife mill (2mm),,ppm,209.0,1,1,,,,,1523
151,8,rice hulls,xrf,ca,sextant,knife mill (2mm),,ppm,1173.3333333333333,3,1,32.145502536643185,2.739673511645726,,,1524
151,8,rice hulls,xrf,mn,sextant,knife mill (2mm),,ppm,393.3333333333333,3,1,10.016652800877813,2.5466066442909696,,,1525
