replicate_group_id,analysis_type,parameter,pooled_SD_used,flag_3xSD,3xSD_status
1075,xrf,ca,578.0406496022513,True,calculated
1076,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1077,xrf,ba,209.7415580280197,False,calculated
1078,xrf,mg,1536.2520724501976,False,calculated
1079,xrf,zn,3.5108298058900447,False,calculated
1080,xrf,u,1.3931047127695537,False,calculated
1081,xrf,fe,40.09389728189237,False,calculated
1082,xrf,th,3.055050463303893,False,calculated
1083,xrf,mo,1.518977177796515,False,calculated
1084,xrf,k,1037.1528120559458,False,calculated
1085,xrf,al,283.8266319737171,False,calculated
1086,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1087,xrf,rb,0.951189731211342,False,calculated
1088,xrf,si,1110.7221708153397,False,calculated
1089,xrf,pb,0.7527726527090811,False,calculated
1090,xrf,pr,21.56737154016491,False,calculated
1091,xrf,mn,10.074904649856677,False,calculated
1092,xrf,ce,562.3216708062508,False,calculated
1093,xrf,th,3.055050463303893,False,calculated
1094,xrf,sr,1.5872554441428892,False,calculated
1095,xrf,mo,1.518977177796515,False,calculated
1096,xrf,ba,209.7415580280197,False,calculated
1097,xrf,k,1037.1528120559458,False,calculated
1098,xrf,pb,0.7527726527090811,False,calculated
1099,xrf,ca,578.0406496022513,False,calculated
1100,xrf,cu,2.336505779847176,False,calculated
1101,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1102,xrf,ti,41.813592804372554,False,calculated
1103,xrf,mn,10.074904649856677,False,calculated
1104,xrf,al,283.8266319737171,False,calculated
1105,xrf,mg,1536.2520724501976,False,calculated
1106,xrf,fe,40.09389728189237,False,calculated
1107,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1108,xrf,zn,3.5108298058900447,False,calculated
1109,xrf,rb,0.951189731211342,False,calculated
1110,xrf,si,1110.7221708153397,False,calculated
1111,xrf,u,1.3931047127695537,False,calculated
1112,xrf,s,292.0061262675456,False,calculated
1113,xrf,as,0.5773502691896258,False,calculated
1114,xrf,p,74.87109910694167,False,calculated
1115,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1116,xrf,mn,10.074904649856677,False,calculated
1117,xrf,ti,41.813592804372554,False,calculated
1118,xrf,zn,3.5108298058900447,False,calculated
1119,xrf,k,1037.1528120559458,True,calculated
1120,xrf,ba,209.7415580280197,False,calculated
1121,xrf,cu,2.336505779847176,False,calculated
1122,xrf,ce,562.3216708062508,False,calculated
1123,xrf,u,1.3931047127695537,False,calculated
1124,xrf,mo,1.518977177796515,False,calculated
1125,xrf,rb,0.951189731211342,False,calculated
1126,xrf,si,1110.7221708153397,False,calculated
1127,xrf,th,3.055050463303893,False,calculated
1128,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1129,xrf,s,292.0061262675456,False,calculated
1130,xrf,sr,1.5872554441428892,False,calculated
1131,xrf,fe,40.09389728189237,False,calculated
1132,xrf,ca,578.0406496022513,False,calculated
1133,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1134,xrf,p,74.87109910694167,False,calculated
1135,xrf,ba,209.7415580280197,False,calculated
1136,xrf,s,292.0061262675456,False,calculated
1137,xrf,pb,0.7527726527090811,False,calculated
1138,xrf,th,3.055050463303893,False,calculated
1139,xrf,ca,578.0406496022513,False,calculated
1140,xrf,zn,3.5108298058900447,False,calculated
1141,xrf,p,74.87109910694167,False,calculated
1142,xrf,mn,10.074904649856677,False,calculated
1143,xrf,pr,21.56737154016491,False,calculated
1144,xrf,la,526.8835975780851,False,calculated
1145,xrf,k,1037.1528120559458,False,calculated
1146,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1147,xrf,fe,40.09389728189237,False,calculated
1148,xrf,u,1.3931047127695537,False,calculated
1149,xrf,si,1110.7221708153397,False,calculated
1150,xrf,cu,2.336505779847176,False,calculated
1151,xrf,al,283.8266319737171,False,calculated
1152,xrf,ti,41.813592804372554,False,calculated
1153,xrf,sr,1.5872554441428892,False,calculated
1154,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1155,xrf,co,0.0,,not_applicable_n_lt_2
1156,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
1157,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1158,xrf,zr,1.0,,not_applicable_n_lt_2
1159,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
1160,xrf,sb,,,not_applicable_pooled_SD_undefined
1161,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
1162,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1163,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1164,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
1165,xrf,w,,,not_applicable_pooled_SD_undefined
1166,xrf,y,1.632993161855452,,not_applicable_n_lt_2
1167,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
1168,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
1169,xrf,cd,,,not_applicable_pooled_SD_undefined
1170,xrf,v,,,not_applicable_pooled_SD_undefined
1171,xrf,bi,,,not_applicable_pooled_SD_undefined
1172,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1173,xrf,cr,,,not_applicable_pooled_SD_undefined
1174,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1175,xrf,p,74.87109910694167,,not_applicable_n_lt_2
1176,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1177,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
1178,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
1179,xrf,nb,,,not_applicable_pooled_SD_undefined
1180,xrf,sn,,,not_applicable_pooled_SD_undefined
1181,xrf,ag,,,not_applicable_pooled_SD_undefined
1182,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1183,xrf,th,3.055050463303893,,not_applicable_n_lt_2
1184,xrf,se,,,not_applicable_pooled_SD_undefined
1185,xrf,ni,,,not_applicable_pooled_SD_undefined
1186,xrf,hg,,,not_applicable_pooled_SD_undefined
1187,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
1188,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1189,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1190,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
1191,xrf,co,0.0,,not_applicable_n_lt_2
1192,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1193,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
1194,xrf,s,292.0061262675456,,not_applicable_n_lt_2
1195,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1196,xrf,cd,,,not_applicable_pooled_SD_undefined
1197,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1198,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
1199,xrf,v,,,not_applicable_pooled_SD_undefined
1200,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1201,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
1202,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1203,xrf,nb,,,not_applicable_pooled_SD_undefined
1204,xrf,cr,,,not_applicable_pooled_SD_undefined
1205,xrf,ag,,,not_applicable_pooled_SD_undefined
1206,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
1207,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1208,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
1209,xrf,hg,,,not_applicable_pooled_SD_undefined
1210,xrf,ni,,,not_applicable_pooled_SD_undefined
1211,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
1212,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
1213,xrf,sb,,,not_applicable_pooled_SD_undefined
1214,xrf,w,,,not_applicable_pooled_SD_undefined
1215,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
1216,xrf,th,3.055050463303893,,not_applicable_n_lt_2
1217,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1218,xrf,p,74.87109910694167,,not_applicable_n_lt_2
1219,xrf,co,0.0,,not_applicable_n_lt_2
1220,xrf,se,,,not_applicable_pooled_SD_undefined
1221,xrf,y,1.632993161855452,,not_applicable_n_lt_2
1222,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1223,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1224,xrf,bi,,,not_applicable_pooled_SD_undefined
1225,xrf,sn,,,not_applicable_pooled_SD_undefined
1226,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1227,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1228,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
1229,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
1230,xrf,s,292.0061262675456,,not_applicable_n_lt_2
1231,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
1232,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
1233,xrf,zr,1.0,,not_applicable_n_lt_2
1234,xrf,th,3.055050463303893,False,calculated
1235,xrf,p,74.87109910694167,False,calculated
1236,xrf,mg,1536.2520724501976,False,calculated
1237,xrf,ca,578.0406496022513,False,calculated
1238,xrf,k,1037.1528120559458,False,calculated
1239,xrf,fe,40.09389728189237,False,calculated
1240,xrf,al,283.8266319737171,False,calculated
1241,xrf,rb,0.951189731211342,False,calculated
1242,xrf,mn,10.074904649856677,False,calculated
1243,xrf,mn,10.074904649856677,False,calculated
1244,xrf,mg,1536.2520724501976,False,calculated
1245,xrf,zn,3.5108298058900447,False,calculated
1246,xrf,sr,1.5872554441428892,False,calculated
1247,xrf,k,1037.1528120559458,False,calculated
1248,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1249,xrf,s,292.0061262675456,False,calculated
1250,xrf,pb,0.7527726527090811,False,calculated
1251,xrf,ba,209.7415580280197,False,calculated
1252,xrf,p,74.87109910694167,False,calculated
1253,xrf,cu,2.336505779847176,False,calculated
1254,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1255,xrf,s,292.0061262675456,False,calculated
1256,xrf,si,1110.7221708153397,False,calculated
1257,xrf,zn,3.5108298058900447,False,calculated
1258,xrf,si,1110.7221708153397,False,calculated
1259,xrf,u,1.3931047127695537,False,calculated
1260,xrf,mo,1.518977177796515,False,calculated
1261,xrf,sr,1.5872554441428892,False,calculated
1262,xrf,ba,209.7415580280197,False,calculated
1263,xrf,ti,41.813592804372554,False,calculated
1264,xrf,rb,0.951189731211342,False,calculated
1265,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1266,xrf,th,3.055050463303893,False,calculated
1267,xrf,ca,578.0406496022513,False,calculated
1268,xrf,fe,40.09389728189237,False,calculated
1269,xrf,cu,2.336505779847176,False,calculated
1270,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1271,xrf,u,1.3931047127695537,False,calculated
1272,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1273,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1274,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1275,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1276,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1277,xrf,u,1.3931047127695537,False,calculated
1278,xrf,u,1.3931047127695537,False,calculated
1279,xrf,s,292.0061262675456,False,calculated
1280,xrf,pr,21.56737154016491,False,calculated
1281,xrf,zn,3.5108298058900447,False,calculated
1282,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1283,xrf,zn,3.5108298058900447,False,calculated
1284,xrf,si,1110.7221708153397,False,calculated
1285,xrf,ce,562.3216708062508,False,calculated
1286,xrf,th,3.055050463303893,False,calculated
1287,xrf,ca,578.0406496022513,False,calculated
1288,xrf,mn,10.074904649856677,False,calculated
1289,xrf,ca,578.0406496022513,False,calculated
1290,xrf,pb,0.7527726527090811,False,calculated
1291,xrf,s,292.0061262675456,False,calculated
1292,xrf,la,526.8835975780851,False,calculated
1293,xrf,fe,40.09389728189237,False,calculated
1294,xrf,cu,2.336505779847176,False,calculated
1295,xrf,th,3.055050463303893,False,calculated
1296,xrf,mo,1.518977177796515,False,calculated
1297,xrf,p,74.87109910694167,False,calculated
1298,xrf,sr,1.5872554441428892,False,calculated
1299,xrf,rb,0.951189731211342,False,calculated
1300,xrf,k,1037.1528120559458,False,calculated
1301,xrf,ba,209.7415580280197,False,calculated
1302,xrf,mn,10.074904649856677,False,calculated
1303,xrf,co,0.0,,not_applicable_n_lt_2
1304,xrf,k,1037.1528120559458,False,calculated
1305,xrf,ce,562.3216708062508,False,calculated
1306,xrf,pr,21.56737154016491,False,calculated
1307,xrf,si,1110.7221708153397,False,calculated
1308,xrf,al,283.8266319737171,False,calculated
1309,xrf,ba,209.7415580280197,False,calculated
1310,xrf,rb,0.951189731211342,False,calculated
1311,xrf,cu,2.336505779847176,False,calculated
1312,xrf,fe,40.09389728189237,False,calculated
1313,xrf,sr,1.5872554441428892,False,calculated
1314,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1315,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1316,xrf,p,74.87109910694167,False,calculated
1317,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1318,xrf,th,3.055050463303893,False,calculated
1319,xrf,p,74.87109910694167,False,calculated
1320,xrf,k,1037.1528120559458,False,calculated
1321,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1322,xrf,mn,10.074904649856677,False,calculated
1323,xrf,cu,2.336505779847176,False,calculated
1324,xrf,ba,209.7415580280197,False,calculated
1325,xrf,mo,1.518977177796515,False,calculated
1326,xrf,la,526.8835975780851,False,calculated
1327,xrf,zn,3.5108298058900447,False,calculated
1328,xrf,s,292.0061262675456,False,calculated
1329,xrf,pr,21.56737154016491,False,calculated
1330,xrf,ca,578.0406496022513,False,calculated
1331,xrf,u,1.3931047127695537,False,calculated
1332,xrf,si,1110.7221708153397,False,calculated
1333,xrf,ti,41.813592804372554,False,calculated
1334,xrf,fe,40.09389728189237,False,calculated
1335,xrf,sr,1.5872554441428892,False,calculated
1336,xrf,rb,0.951189731211342,False,calculated
1337,xrf,co,0.0,,not_applicable_n_lt_2
1338,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1339,xrf,mo,1.518977177796515,False,calculated
1340,xrf,rb,0.951189731211342,False,calculated
1341,xrf,k,1037.1528120559458,False,calculated
1342,xrf,u,1.3931047127695537,False,calculated
1343,xrf,cu,2.336505779847176,False,calculated
1344,xrf,s,292.0061262675456,False,calculated
1345,xrf,th,3.055050463303893,False,calculated
1346,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1347,xrf,ca,578.0406496022513,False,calculated
1348,xrf,al,283.8266319737171,False,calculated
1349,xrf,ba,209.7415580280197,False,calculated
1350,xrf,fe,40.09389728189237,False,calculated
1351,xrf,zn,3.5108298058900447,False,calculated
1352,xrf,si,1110.7221708153397,False,calculated
1353,xrf,sr,1.5872554441428892,False,calculated
1354,xrf,p,74.87109910694167,False,calculated
1355,xrf,mn,10.074904649856677,False,calculated
1356,xrf,mg,1536.2520724501976,False,calculated
1357,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1358,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1359,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1360,xrf,ba,209.7415580280197,False,calculated
1361,xrf,p,74.87109910694167,False,calculated
1362,xrf,s,292.0061262675456,False,calculated
1363,xrf,al,283.8266319737171,False,calculated
1364,xrf,fe,40.09389728189237,False,calculated
1365,xrf,k,1037.1528120559458,False,calculated
1366,xrf,sr,1.5872554441428892,False,calculated
1367,xrf,th,3.055050463303893,False,calculated
1368,xrf,ce,562.3216708062508,False,calculated
1369,xrf,co,0.0,,not_applicable_n_lt_2
1370,xrf,u,1.3931047127695537,False,calculated
1371,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1372,xrf,zn,3.5108298058900447,True,calculated
1373,xrf,ca,578.0406496022513,False,calculated
1374,xrf,mn,10.074904649856677,False,calculated
1375,xrf,si,1110.7221708153397,False,calculated
1376,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1377,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1378,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1379,xrf,cu,2.336505779847176,False,calculated
1380,xrf,sr,1.5872554441428892,False,calculated
1381,xrf,ba,209.7415580280197,False,calculated
1382,xrf,ca,578.0406496022513,False,calculated
1383,xrf,zn,3.5108298058900447,False,calculated
1384,xrf,p,74.87109910694167,False,calculated
1385,xrf,ti,41.813592804372554,False,calculated
1386,xrf,s,292.0061262675456,False,calculated
1387,xrf,rb,0.951189731211342,False,calculated
1388,xrf,si,1110.7221708153397,False,calculated
1389,xrf,u,1.3931047127695537,False,calculated
1390,xrf,fe,40.09389728189237,False,calculated
1391,xrf,k,1037.1528120559458,False,calculated
1392,xrf,th,3.055050463303893,False,calculated
1393,xrf,mn,10.074904649856677,False,calculated
1394,xrf,cu,2.336505779847176,False,calculated
1395,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1396,xrf,mo,1.518977177796515,False,calculated
1397,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1398,xrf,pr,21.56737154016491,False,calculated
1399,xrf,sn,,,not_applicable_pooled_SD_undefined
1400,xrf,sb,,,not_applicable_pooled_SD_undefined
1401,xrf,rb,0.951189731211342,False,calculated
1402,xrf,cu,2.336505779847176,False,calculated
1403,xrf,k,1037.1528120559458,False,calculated
1404,xrf,w,,,not_applicable_pooled_SD_undefined
1405,xrf,mn,10.074904649856677,False,calculated
1406,xrf,nb,,,not_applicable_pooled_SD_undefined
1407,xrf,ti,41.813592804372554,False,calculated
1408,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1409,xrf,la,526.8835975780851,False,calculated
1410,xrf,th,3.055050463303893,False,calculated
1411,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
1412,xrf,hg,,,not_applicable_pooled_SD_undefined
1413,xrf,p,74.87109910694167,False,calculated
1414,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
1415,xrf,s,292.0061262675456,False,calculated
1416,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1417,xrf,sr,1.5872554441428892,False,calculated
1418,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
1419,xrf,zn,3.5108298058900447,False,calculated
1420,xrf,u,1.3931047127695537,False,calculated
1421,xrf,cr,,,not_applicable_pooled_SD_undefined
1422,xrf,th,3.055050463303893,,not_applicable_n_lt_2
1423,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
1424,xrf,ca,578.0406496022513,False,calculated
1425,xrf,ni,,,not_applicable_pooled_SD_undefined
1426,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1427,xrf,co,0.0,,not_applicable_n_lt_2
1428,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1429,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1430,xrf,se,,,not_applicable_pooled_SD_undefined
1431,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
1432,xrf,y,1.632993161855452,,not_applicable_n_lt_2
1433,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1434,xrf,v,,,not_applicable_pooled_SD_undefined
1435,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1436,xrf,p,74.87109910694167,,not_applicable_n_lt_2
1437,xrf,s,292.0061262675456,,not_applicable_n_lt_2
1438,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
1439,xrf,cd,,,not_applicable_pooled_SD_undefined
1440,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1441,xrf,zr,1.0,,not_applicable_n_lt_2
1442,xrf,ag,,,not_applicable_pooled_SD_undefined
1443,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1444,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
1445,xrf,si,1110.7221708153397,False,calculated
1446,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1447,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1448,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
1449,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
1450,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1451,xrf,co,0.0,,not_applicable_n_lt_2
1452,xrf,fe,40.09389728189237,False,calculated
1453,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1454,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
1455,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
1456,xrf,bi,,,not_applicable_pooled_SD_undefined
1457,xrf,zn,3.5108298058900447,False,calculated
1458,xrf,ba,209.7415580280197,False,calculated
1459,xrf,rb,0.951189731211342,False,calculated
1460,xrf,u,1.3931047127695537,False,calculated
1461,xrf,mg,1536.2520724501976,False,calculated
1462,xrf,s,292.0061262675456,False,calculated
1463,xrf,th,3.055050463303893,False,calculated
1464,xrf,cu,2.336505779847176,False,calculated
1465,xrf,fe,40.09389728189237,False,calculated
1466,xrf,si,1110.7221708153397,False,calculated
1467,xrf,k,1037.1528120559458,False,calculated
1468,xrf,p,74.87109910694167,False,calculated
1469,xrf,ca,578.0406496022513,False,calculated
1470,xrf,co,0.0,False,calculated
1471,xrf,mn,10.074904649856677,False,calculated
1472,xrf,sr,1.5872554441428892,False,calculated
1473,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1474,xrf,ce,562.3216708062508,False,calculated
1475,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1476,xrf,u,1.3931047127695537,False,calculated
1477,xrf,th,3.055050463303893,False,calculated
1478,xrf,si,1110.7221708153397,False,calculated
1479,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1480,xrf,sr,1.5872554441428892,False,calculated
1481,xrf,p,74.87109910694167,True,calculated
1482,xrf,ca,578.0406496022513,False,calculated
1483,xrf,mo,1.518977177796515,False,calculated
1484,xrf,fe,40.09389728189237,False,calculated
1485,xrf,rb,0.951189731211342,False,calculated
1486,xrf,ba,209.7415580280197,False,calculated
1487,xrf,zr,1.0,,not_applicable_n_lt_2
1488,xrf,cu,2.336505779847176,False,calculated
1489,xrf,pb,0.7527726527090811,False,calculated
1490,xrf,k,1037.1528120559458,False,calculated
1491,xrf,al,283.8266319737171,False,calculated
1492,xrf,mn,10.074904649856677,False,calculated
1493,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1494,xrf,la,526.8835975780851,False,calculated
1495,xrf,s,292.0061262675456,False,calculated
1496,xrf,zn,3.5108298058900447,False,calculated
1497,xrf,al,283.8266319737171,False,calculated
1498,xrf,s,292.0061262675456,False,calculated
1499,xrf,p,74.87109910694167,False,calculated
1500,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1501,xrf,rb,0.951189731211342,False,calculated
1502,xrf,sr,1.5872554441428892,False,calculated
1503,xrf,zn,3.5108298058900447,False,calculated
1504,xrf,mn,10.074904649856677,False,calculated
1505,xrf,mg,1536.2520724501976,False,calculated
1506,xrf,ce,562.3216708062508,False,calculated
1507,xrf,si,1110.7221708153397,False,calculated
1508,xrf,th,3.055050463303893,False,calculated
1509,xrf,u,1.3931047127695537,False,calculated
1510,xrf,ba,209.7415580280197,False,calculated
1511,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1512,xrf,cu,2.336505779847176,False,calculated
1513,xrf,ca,578.0406496022513,True,calculated
1514,xrf,fe,40.09389728189237,False,calculated
1515,xrf,k,1037.1528120559458,False,calculated
1516,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1517,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1518,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1519,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1520,xrf,u,1.3931047127695537,False,calculated
1521,xrf,s,292.0061262675456,False,calculated
1522,xrf,sr,1.5872554441428892,False,calculated
1523,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1524,xrf,ca,578.0406496022513,False,calculated
1525,xrf,mn,10.074904649856677,False,calculated
1526,xrf,si,1110.7221708153397,True,calculated
1527,xrf,th,3.055050463303893,False,calculated
1528,xrf,fe,40.09389728189237,False,calculated
1529,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1530,xrf,ba,209.7415580280197,False,calculated
1531,xrf,rb,0.951189731211342,False,calculated
1532,xrf,zn,3.5108298058900447,False,calculated
1533,xrf,p,74.87109910694167,False,calculated
1534,xrf,k,1037.1528120559458,False,calculated
1535,xrf,pr,21.56737154016491,False,calculated
1536,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1537,xrf,cu,2.336505779847176,False,calculated
1538,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1539,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1540,xrf,sn,,,not_applicable_pooled_SD_undefined
1541,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1542,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
1543,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1544,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
1545,xrf,cr,,,not_applicable_pooled_SD_undefined
1546,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
1547,xrf,hg,,,not_applicable_pooled_SD_undefined
1548,xrf,co,0.0,,not_applicable_n_lt_2
1549,xrf,zr,1.0,,not_applicable_n_lt_2
1550,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1551,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
1552,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1553,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1554,xrf,se,,,not_applicable_pooled_SD_undefined
1555,xrf,nb,,,not_applicable_pooled_SD_undefined
1556,xrf,ni,,,not_applicable_pooled_SD_undefined
1557,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1558,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1559,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
1560,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1561,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
1562,xrf,v,,,not_applicable_pooled_SD_undefined
1563,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
1564,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1565,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1566,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
1567,xrf,bi,,,not_applicable_pooled_SD_undefined
1568,xrf,sb,,,not_applicable_pooled_SD_undefined
1569,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
1570,xrf,y,1.632993161855452,,not_applicable_n_lt_2
1571,xrf,th,3.055050463303893,,not_applicable_n_lt_2
1572,xrf,cd,,,not_applicable_pooled_SD_undefined
1573,xrf,w,,,not_applicable_pooled_SD_undefined
1574,xrf,p,74.87109910694167,,not_applicable_n_lt_2
1575,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
1576,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
1577,xrf,s,292.0061262675456,,not_applicable_n_lt_2
1578,xrf,ag,,,not_applicable_pooled_SD_undefined
1579,xrf,k,1037.1528120559458,False,calculated
1580,xrf,fe,40.09389728189237,False,calculated
1581,xrf,mn,10.074904649856677,False,calculated
1582,xrf,ti,41.813592804372554,False,calculated
1583,xrf,u,1.3931047127695537,False,calculated
1584,xrf,si,1110.7221708153397,False,calculated
1585,xrf,mo,1.518977177796515,False,calculated
1586,xrf,ca,578.0406496022513,False,calculated
1587,xrf,sr,1.5872554441428892,False,calculated
1588,xrf,p,74.87109910694167,False,calculated
1589,xrf,cu,2.336505779847176,False,calculated
1590,xrf,zn,3.5108298058900447,False,calculated
1591,xrf,s,292.0061262675456,False,calculated
1592,xrf,ce,562.3216708062508,False,calculated
1593,xrf,rb,0.951189731211342,False,calculated
1594,xrf,th,3.055050463303893,False,calculated
