replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
1561,38,31,almond shells,xrf,cu,vibrant,as is,,ppm,46.0,1,14.0,14.0,,,14.0,14.0,0.0,14.0,(99)7d3d,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1562,38,31,almond shells,xrf,v,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)7d66,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1563,38,31,almond shells,xrf,zn,vibrant,as is,,ppm,46.0,1,28.0,28.0,,,28.0,28.0,0.0,28.0,(99)9b2d,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1564,38,31,almond shells,xrf,al,vibrant,as is,,ppm,46.0,1,6290.0,6290.0,,,6290.0,6290.0,0.0,6290.0,(99)a550,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1565,38,31,almond shells,xrf,mg,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)ab09,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1566,38,31,almond shells,xrf,mn,vibrant,as is,,ppm,46.0,1,38.0,38.0,,,38.0,38.0,0.0,38.0,(99)ab96,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1567,38,31,almond shells,xrf,bi,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)ac31,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1568,38,31,almond shells,xrf,sb,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)aebc,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1569,38,31,almond shells,xrf,k,vibrant,as is,,ppm,46.0,1,19500.0,19500.0,,,19500.0,19500.0,0.0,19500.0,(99)b2d7,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1570,38,31,almond shells,xrf,y,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)bb44,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1571,38,31,almond shells,xrf,th,vibrant,as is,,ppm,46.0,1,64.0,64.0,,,64.0,64.0,0.0,64.0,(99)c0f7,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1572,38,31,almond shells,xrf,cd,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)cc39,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1573,38,31,almond shells,xrf,w,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)d168,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1574,38,31,almond shells,xrf,p,vibrant,as is,,ppm,46.0,1,745.0,745.0,,,745.0,745.0,0.0,745.0,(99)d19e,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1575,38,31,almond shells,xrf,fe,vibrant,as is,,ppm,46.0,1,822.0,822.0,,,822.0,822.0,0.0,822.0,(99)d794,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1576,38,31,almond shells,xrf,u,vibrant,as is,,ppm,46.0,1,20.0,20.0,,,20.0,20.0,0.0,20.0,(99)e65f,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1577,38,31,almond shells,xrf,s,vibrant,as is,,ppm,46.0,1,532.0,532.0,,,532.0,532.0,0.0,532.0,(99)ee86,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1578,38,31,almond shells,xrf,ag,vibrant,as is,,ppm,46.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,(99)f094,provisional,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1579,165,14,olive stems / leaves,xrf,k,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,13833.333333333334,13800.0,57.735026918962575,0.4173616403780427,13800.0,13900.0,100.0,"13900.0,13800.0,13800.0","(a0)0699,(a0)30bb,(a0)48a6",pass,False,False,1.0,(a0)0699,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1580,165,14,olive stems / leaves,xrf,fe,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,208.66666666666663,209.0,0.5773502691896258,0.27668543251899,208.0,209.0,1.0,"209.0,208.0,209.0","(a0)0d8a,(a0)5a5f,(a0)6fa9",pass,False,False,1.0,(a0)5a5f,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1581,165,14,olive stems / leaves,xrf,mn,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,34.666666666666664,39.0,12.096831541082702,34.8947063685078,21.0,44.0,23.0,"44.0,21.0,39.0","(a0)103a,(a0)e544,(a0)fd19",pass,True,True,0.782608695652174,(a0)e544,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1582,165,14,olive stems / leaves,xrf,ti,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,157.0,156.0,4.58257569495584,2.918838022264866,153.0,162.0,9.0,"153.0,156.0,162.0","(a0)160a,(a0)6722,(a0)8087",pass,False,False,0.6666666666666666,(a0)8087,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1583,165,14,olive stems / leaves,xrf,u,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,13.333333333333334,13.0,0.5773502691896257,4.330127018922193,13.0,14.0,1.0,"13.0,13.0,14.0","(a0)17f2,(a0)47ab,(a0)904b",pass,False,False,1.0,(a0)904b,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1584,165,14,olive stems / leaves,xrf,si,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,1630.0,1540.0,191.57244060668015,11.752910466667496,1500.0,1850.0,350.0,"1500.0,1850.0,1540.0","(a0)1fc0,(a0)85c6,(a0)c3e3",pass,True,False,0.8857142857142857,(a0)85c6,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1585,165,14,olive stems / leaves,xrf,mo,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,4.0,4.0,0.0,0.0,4.0,4.0,0.0,"4.0,4.0,4.0","(a0)207e,(a0)771f,(a0)b72b",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1586,165,14,olive stems / leaves,xrf,ca,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,6810.0,6960.0,277.308492477241,4.072077716259045,6490.0,6980.0,490.0,"6960.0,6490.0,6980.0","(a0)21ce,(a0)6f72,(a0)859b",pass,False,False,0.9591836734693877,(a0)6f72,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1587,165,14,olive stems / leaves,xrf,sr,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,33.666666666666664,34.0,0.5773502691896258,1.714901789672156,33.0,34.0,1.0,"34.0,34.0,33.0","(a0)2357,(a0)7a26,(a0)ad97",pass,False,False,1.0,(a0)ad97,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1588,165,14,olive stems / leaves,xrf,p,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,1540.0,1530.0,17.320508075688775,1.1247083166031673,1530.0,1560.0,30.0,"1530.0,1560.0,1530.0","(a0)27d1,(a0)33b6,(a0)c009",pass,False,False,1.0,(a0)33b6,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1589,165,14,olive stems / leaves,xrf,cu,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,89.33333333333333,90.0,2.081665999466133,2.3302231337307457,87.0,91.0,4.0,"87.0,90.0,91.0","(a0)30dd,(a0)37e6,(a0)f5b5",pass,False,False,0.75,(a0)30dd,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1590,165,14,olive stems / leaves,xrf,zn,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,31.666666666666668,32.0,2.516611478423584,7.947194142390264,29.0,34.0,5.0,"34.0,32.0,29.0","(a0)321b,(a0)6a7f,(a0)7843",pass,False,False,0.6,(a0)7843,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1591,165,14,olive stems / leaves,xrf,s,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,1183.3333333333333,1210.0,55.07570547286102,4.654284969537551,1120.0,1220.0,100.0,"1210.0,1220.0,1120.0","(a0)4ac8,(a0)522a,(a0)ae85",pass,False,False,0.9,(a0)ae85,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1592,165,14,olive stems / leaves,xrf,ce,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,67.66666666666667,64.0,7.234178138070236,10.690903652320545,63.0,76.0,13.0,"76.0,63.0,64.0","(a0)5627,(a0)807c,(a0)8ef9",pass,True,False,0.9230769230769231,(a0)5627,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1593,165,14,olive stems / leaves,xrf,rb,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,47.0,47.0,1.0,2.127659574468085,46.0,48.0,2.0,"47.0,48.0,46.0","(a0)6374,(a0)eca5,(a0)ed80",pass,False,False,0.5,(a0)ed80,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1594,165,14,olive stems / leaves,xrf,th,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,39.66666666666666,40.0,0.5773502691896258,1.4555048803099813,39.0,40.0,1.0,"40.0,39.0,40.0","(a0)86de,(a0)a1f6,(a0)fbf9",pass,False,False,1.0,(a0)a1f6,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1595,165,14,olive stems / leaves,xrf,ba,excellent,oven dry + knife mill (2mm),,ppm,47.0,2,34.0,34.0,4.242640687119285,12.478354962115544,31.0,37.0,6.0,"37.0,31.0","(a0)9410,(a0)d0fd",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1596,165,14,olive stems / leaves,xrf,mg,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,4176.666666666667,4260.0,529.9371031861548,12.688039182429884,3610.0,4660.0,1050.0,"4260.0,3610.0,4660.0","(a0)a755,(a0)c9e0,(a0)d795",pass,True,False,0.6190476190476191,(a0)c9e0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1597,165,14,olive stems / leaves,xrf,la,excellent,oven dry + knife mill (2mm),,ppm,47.0,1,52.0,52.0,,,52.0,52.0,0.0,52.0,(a0)c690,pass,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1598,165,14,olive stems / leaves,xrf,al,excellent,oven dry + knife mill (2mm),,ppm,47.0,1,719.0,719.0,,,719.0,719.0,0.0,719.0,(a0)d828,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1599,165,14,olive stems / leaves,xrf,pb,excellent,oven dry + knife mill (2mm),,ppm,47.0,1,3.0,3.0,,,3.0,3.0,0.0,3.0,(a0)dfc6,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1600,165,14,olive stems / leaves,xrf,pr,excellent,oven dry + knife mill (2mm),,ppm,47.0,1,75.0,75.0,,,75.0,75.0,0.0,75.0,(a0)e445,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1601,143,31,almond shells,xrf,cu,tiny,knife mill (2mm),,ppm,47.0,3,13.333333333333334,13.0,0.5773502691896257,4.330127018922193,13.0,14.0,1.0,"14.0,13.0,13.0","(a2)002d,(a2)2648,(a2)534d",pass,False,False,1.0,(a2)002d,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1602,143,31,almond shells,xrf,u,tiny,knife mill (2mm),,ppm,47.0,3,15.0,15.0,2.0,13.333333333333334,13.0,17.0,4.0,"17.0,15.0,13.0","(a2)05da,(a2)203e,(a2)bb0f",pass,True,False,0.5,(a2)bb0f,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1603,143,31,almond shells,xrf,si,tiny,knife mill (2mm),,ppm,47.0,3,4183.333333333333,4170.0,90.73771725877468,2.169029097819315,4100.0,4280.0,180.0,"4170.0,4100.0,4280.0","(a2)0c6a,(a2)123a,(a2)2f1a",pass,False,False,0.6111111111111112,(a2)2f1a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1604,143,31,almond shells,xrf,fe,tiny,knife mill (2mm),,ppm,47.0,3,356.3333333333333,349.0,18.14754345175493,5.09285597336434,343.0,377.0,34.0,"349.0,343.0,377.0","(a2)13c1,(a2)930e,(a2)a207",pass,False,False,0.8235294117647058,(a2)a207,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1605,143,31,almond shells,xrf,mn,tiny,knife mill (2mm),,ppm,47.0,3,41.333333333333336,39.0,5.859465277082316,14.17612567036044,37.0,48.0,11.0,"39.0,37.0,48.0","(a2)140b,(a2)2d46,(a2)3726",pass,True,False,0.8181818181818182,(a2)3726,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1606,143,31,almond shells,xrf,k,tiny,knife mill (2mm),,ppm,47.0,3,40166.66666666666,40500.0,665.8328118479393,1.6576750502438324,39400.0,40600.0,1200.0,"40600.0,40500.0,39400.0","(a2)1bf3,(a2)1e20,(a2)7349",pass,False,False,0.9166666666666666,(a2)7349,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1607,143,31,almond shells,xrf,ti,tiny,knife mill (2mm),,ppm,47.0,2,228.0,228.0,25.45584412271571,11.164843913471802,210.0,246.0,36.0,"210.0,246.0","(a2)1c54,(a2)5c98",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1608,143,31,almond shells,xrf,sr,tiny,knife mill (2mm),,ppm,47.0,3,23.33333333333333,23.0,0.5773502691896258,2.474358296526968,23.0,24.0,1.0,"24.0,23.0,23.0","(a2)1e71,(a2)7a0d,(a2)e68b",pass,False,False,1.0,(a2)1e71,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1609,143,31,almond shells,xrf,p,tiny,knife mill (2mm),,ppm,47.0,3,1353.3333333333333,1330.0,49.32882862316247,3.644987336686882,1320.0,1410.0,90.0,"1320.0,1410.0,1330.0","(a2)26f5,(a2)761b,(a2)bf24",pass,False,False,0.8888888888888888,(a2)761b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1610,143,31,almond shells,xrf,pr,tiny,knife mill (2mm),,ppm,47.0,1,52.0,52.0,,,52.0,52.0,0.0,52.0,(a2)3109,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1611,143,31,almond shells,xrf,al,tiny,knife mill (2mm),,ppm,47.0,2,974.0,974.0,65.05382386916237,6.679037358230223,928.0,1020.0,92.0,"1020.0,928.0","(a2)3ada,(a2)e179",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1612,143,31,almond shells,xrf,th,tiny,knife mill (2mm),,ppm,47.0,3,51.0,51.0,3.0,5.88235294117647,48.0,54.0,6.0,"51.0,54.0,48.0","(a2)3c76,(a2)9c87,(a2)d963",pass,False,False,0.5,(a2)d963,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1613,143,31,almond shells,xrf,zn,tiny,knife mill (2mm),,ppm,47.0,3,16.333333333333332,16.0,1.5275252316519463,9.352195295828244,15.0,18.0,3.0,"16.0,15.0,18.0","(a2)409e,(a2)892f,(a2)a6c3",pass,False,False,0.6666666666666666,(a2)a6c3,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1614,143,31,almond shells,xrf,ca,tiny,knife mill (2mm),,ppm,47.0,3,3153.333333333333,3130.0,40.41451884327381,1.2816443607803532,3130.0,3200.0,70.0,"3200.0,3130.0,3130.0","(a2)4986,(a2)4b51,(a2)555d",pass,False,False,1.0,(a2)4986,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1615,143,31,almond shells,xrf,pb,tiny,knife mill (2mm),,ppm,47.0,2,3.5,3.5,0.7071067811865476,20.203050891044217,3.0,4.0,1.0,"4.0,3.0","(a2)610c,(a2)c72f",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1616,143,31,almond shells,xrf,ba,tiny,knife mill (2mm),,ppm,47.0,1,28.0,28.0,,,28.0,28.0,0.0,28.0,(a2)6337,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1617,143,31,almond shells,xrf,rb,tiny,knife mill (2mm),,ppm,47.0,3,18.0,18.0,1.0,5.555555555555555,17.0,19.0,2.0,"18.0,19.0,17.0","(a2)715a,(a2)b31d,(a2)c47b",pass,False,False,0.5,(a2)c47b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1618,143,31,almond shells,xrf,s,tiny,knife mill (2mm),,ppm,47.0,3,598.3333333333334,598.0,11.503622617824933,1.9226110224777044,587.0,610.0,23.0,"610.0,587.0,598.0","(a2)91a0,(a2)9b59,(a2)e84e",pass,False,False,0.5217391304347826,(a2)91a0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1619,143,31,almond shells,xrf,nd,tiny,knife mill (2mm),,ppm,47.0,1,101.0,101.0,,,101.0,101.0,0.0,101.0,(a2)dab7,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1620,159,10,cotton stem mix,xrf,mo,schooner,knife mill (2mm),,ppm,47.0,2,6.5,6.5,0.7071067811865476,10.878565864408424,6.0,7.0,1.0,"6.0,7.0","(a4)099a,(a4)aa2f",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1621,159,10,cotton stem mix,xrf,pr,schooner,knife mill (2mm),,ppm,47.0,2,62.5,62.5,0.7071067811865476,1.1313708498984762,62.0,63.0,1.0,"63.0,62.0","(a4)0a2d,(a4)e0f6",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1622,159,10,cotton stem mix,xrf,al,schooner,knife mill (2mm),,ppm,47.0,3,4236.666666666667,4190.0,312.62330900515616,7.378992344732245,3950.0,4570.0,620.0,"4190.0,3950.0,4570.0","(a4)1086,(a4)be17,(a4)de19",pass,False,False,0.6129032258064516,(a4)de19,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1623,159,10,cotton stem mix,xrf,th,schooner,knife mill (2mm),,ppm,47.0,3,53.66666666666666,53.0,4.041451884327381,7.530655685082076,50.0,58.0,8.0,"58.0,53.0,50.0","(a4)1216,(a4)6a3b,(a4)c254",pass,False,False,0.625,(a4)1216,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1624,159,10,cotton stem mix,xrf,rb,schooner,knife mill (2mm),,ppm,47.0,3,22.666666666666668,23.0,0.5773502691896258,2.547133540542467,22.0,23.0,1.0,"23.0,22.0,23.0","(a4)1e79,(a4)3253,(a4)4664",pass,False,False,1.0,(a4)3253,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1625,159,10,cotton stem mix,xrf,zn,schooner,knife mill (2mm),,ppm,47.0,3,25.0,26.0,3.605551275463989,14.422205101855956,21.0,28.0,7.0,"28.0,26.0,21.0","(a4)24cb,(a4)a2d9,(a4)b44f",pass,True,False,0.7142857142857143,(a4)b44f,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1626,159,10,cotton stem mix,xrf,k,schooner,knife mill (2mm),,ppm,47.0,3,36266.66666666666,36200.0,115.47005383792516,0.3183916925678083,36200.0,36400.0,200.0,"36200.0,36400.0,36200.0","(a4)2a66,(a4)4252,(a4)e3a7",pass,False,False,1.0,(a4)4252,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1627,159,10,cotton stem mix,xrf,pb,schooner,knife mill (2mm),,ppm,47.0,2,6.0,6.0,0.0,0.0,6.0,6.0,0.0,"6.0,6.0","(a4)2dcc,(a4)97ca",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1628,159,10,cotton stem mix,xrf,p,schooner,knife mill (2mm),,ppm,47.0,3,1936.6666666666667,1940.0,5.773502691896257,0.2981154574128876,1930.0,1940.0,10.0,"1940.0,1930.0,1940.0","(a4)305b,(a4)8a90,(a4)e3e0",pass,False,False,1.0,(a4)8a90,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1629,159,10,cotton stem mix,xrf,mg,schooner,knife mill (2mm),,ppm,47.0,3,9280.0,8830.0,1068.5972113008718,11.515056156259394,8510.0,10500.0,1990.0,"10500.0,8830.0,8510.0","(a4)3408,(a4)c3ec,(a4)f489",pass,True,False,0.8391959798994975,(a4)3408,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1630,159,10,cotton stem mix,xrf,si,schooner,knife mill (2mm),,ppm,47.0,3,13233.333333333334,13400.0,568.6240703077327,4.296907332300247,12600.0,13700.0,1100.0,"12600.0,13700.0,13400.0","(a4)356e,(a4)ae74,(a4)e3ab",pass,False,False,0.7272727272727273,(a4)356e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1631,159,10,cotton stem mix,xrf,cu,schooner,knife mill (2mm),,ppm,47.0,3,14.666666666666666,14.0,2.081665999466133,14.19317726908727,13.0,17.0,4.0,"14.0,13.0,17.0","(a4)3f8e,(a4)b186,(a4)c3da",pass,True,False,0.75,(a4)c3da,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1632,159,10,cotton stem mix,xrf,y,schooner,knife mill (2mm),,ppm,47.0,3,8.333333333333334,9.0,1.1547005383792517,13.856406460551018,7.0,9.0,2.0,"9.0,7.0,9.0","(a4)3fdb,(a4)b84a,(a4)f7ff",pass,True,False,1.0,(a4)b84a,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1633,159,10,cotton stem mix,xrf,s,schooner,knife mill (2mm),,ppm,47.0,3,4706.666666666667,4730.0,116.7618659209133,2.480776188121387,4580.0,4810.0,230.0,"4580.0,4810.0,4730.0","(a4)4dc4,(a4)786b,(a4)862f",pass,False,False,0.6521739130434783,(a4)4dc4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1634,159,10,cotton stem mix,xrf,mn,schooner,knife mill (2mm),,ppm,47.0,3,91.0,90.0,2.6457513110645907,2.907419023147902,89.0,94.0,5.0,"90.0,89.0,94.0","(a4)5fda,(a4)8afa,(a4)b5c5",pass,False,False,0.8,(a4)b5c5,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1635,159,10,cotton stem mix,xrf,ti,schooner,knife mill (2mm),,ppm,47.0,3,339.6666666666667,315.0,64.63229326995393,19.028153072606653,291.0,413.0,122.0,"315.0,413.0,291.0","(a4)6f16,(a4)98bd,(a4)a140",pass,True,False,0.8032786885245902,(a4)98bd,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1636,159,10,cotton stem mix,xrf,sr,schooner,knife mill (2mm),,ppm,47.0,3,106.0,106.0,2.0,1.8867924528301887,104.0,108.0,4.0,"106.0,108.0,104.0","(a4)6fbc,(a4)8be4,(a4)8c17",pass,False,False,0.5,(a4)8c17,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1637,159,10,cotton stem mix,xrf,ce,schooner,knife mill (2mm),,ppm,47.0,2,42.0,42.0,1.4142135623730951,3.367175148507369,41.0,43.0,2.0,"41.0,43.0","(a4)71f8,(a4)95e6",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
